,Location,Year,Distance (in meters),Stroke,Relay?,Gender,Team,Athlete,Results,Rank
2664,Moscow,1980,4x100,Medley,1,Men,AUS,"Peter Evans, Neil Brooks, Glen Patching, Mark Kerry, Mark Tonelli",00:03:45.700000,1
2665,Moscow,1980,4x100,Medley,1,Men,SUN,"Vladimir Shemetov, Viktor Kuznetsov, Sergei Krasiuk, Aleksandr Fedorovski, Evgeni Seredin, Sergei Koplyakov",00:03:45.920000,2
2666,Moscow,1980,4x100,Medley,1,Men,GBR,"David Lowe, Martin Smith, Philip Hubble, Duncan Goodhew, Mark Taylor, Paul Marshall, Gary Abraham, Leigh Atkinson",00:03:47.710000,3
2667,Moscow,1980,4x100,Medley,1,Men,GER,"Frank Kuhne, Jorg Walter, Dietmar Gohring, Jörg Woithe, Roger Pyttel",00:03:48.250000,4
2668,Moscow,1980,4x100,Medley,1,Men,FRA,"Olivier Borios, Rene Ecuyer, Frederic Delcourt, Xavier Savin",00:03:49.190000,4
2669,Moscow,1980,4x100,Medley,1,Men,HUN,"Zoltan Verraszto, Gabor Meszaros, Sandor Wladar, Janos Dzvonyar",00:03:50.290000,4
2670,Moscow,1980,4x100,Medley,1,Men,NLD,"Cees Jan Winkel, Kees Vervoorn, Albert Boonstra, Peter Drost, Fred Eefting",00:03:51.810000,4
2671,Moscow,1980,4x100,Medley,1,Men,BRA,"Claudio Mamede Kestener, Sergio Pinto Pinto Ribeiro, Romulo Duncan Duncan Arantes, Jorge Luiz Fernandes, Ciro Marques Delgado",00:03:53.240000,4
2672,Moscow,1980,4x100,Medley,1,Women,GER,"Ute Geweniger, Andrea Pollack, Rica Reinisch, Sarina Hülsenbeck, Caren Metschuck",00:04:06.670000,1
2673,Moscow,1980,4x100,Medley,1,Women,GBR,"June Croft, Margaret Kelly-Hohmann, Ann Osgerby, Helen Jameson",00:04:12.240000,2
2674,Moscow,1980,4x100,Medley,1,Women,SUN,"Natalia Strunnikova, Elvira Vasilkova, Alla Grishchenkova, Irina Aksenova, Olga Klevakina",00:04:13.610000,3
2675,Moscow,1980,4x100,Medley,1,Women,SWE,"Carina Ljungdahl, Ann-Sofi Roos, Armi Airaksinen, Tina Gustafsson, Agneta Märtensson, Annika Uvehall, Eva-Marie Hakansson",00:04:16.910000,4
2676,Moscow,1980,4x100,Medley,1,Women,ITA,"Monica Vallarin, Laura Foralosso, Sabrina Seminatore, Cinzia Savi Scarponi",00:04:19.050000,4
2677,Moscow,1980,4x100,Medley,1,Women,AUS,"Lisa Gaye Curry-Kenny, Rosemary Brown, Karen Van De Graaf, Lisa Forrest",00:04:19.900000,4
2678,Moscow,1980,4x100,Medley,1,Women,ROU,"Mariana Paraschiv, Carmen Bunaciu, Irinel Adela Panulescu, Brigitte Prass",00:04:21.270000,4
2679,Moscow,1980,4x100,Medley,1,Women,BGR,"Dobrinka Mincheva, Ani Moneva, Tania Bogomilova-Dangalakova, Sonia Dangalakova, Ani Kostova",00:04:22.380000,4
2680,Moscow,1980,4x200,Freestyle,1,Men,SUN,"Sergei Krasiuk, Vladimir Salnikov, Andrei Krylov, Sergei Koplyakov, Ivar Stukolkin, Sergei Rusin",00:07:23.500000,1
2681,Moscow,1980,4x200,Freestyle,1,Men,GER,"Frank Pfütze, Frank Kuhne, Rainer Strohbach, Detlev Grabs, Jörg Woithe",00:07:28.600000,2
2682,Moscow,1980,4x200,Freestyle,1,Men,BRA,"Marcus Laborne Mattioli, Jorge Luiz Fernandes, Ciro Marques Delgado, Djan Garrido Madruga",00:07:29.300000,3
2683,Moscow,1980,4x200,Freestyle,1,Men,SWE,"Michael Soderlund, Per Holmertz, Per Johansson, Anders Rutqvist, Thomas Lejdstrom, Per Wikstrom, Per-Ola Quist, Per-Alvar Magnusson",00:07:30.100000,4
2684,Moscow,1980,4x200,Freestyle,1,Men,ITA,"Federico Silvestri, Andrea Ceccarini, Fabrizio Rampazzo, Raffaele Franceschi, Paolo Revelli",00:07:30.370000,4
2685,Moscow,1980,4x200,Freestyle,1,Men,GBR,"Kevin Lee, Stephen Poulter, Douglas Campbell, Mark Taylor, Andrew Astbury, Martin Smith, Simon Gray, Philip Hubble",00:07:30.810000,4
2686,Moscow,1980,4x200,Freestyle,1,Men,AUS,"Mark Tonelli, Graeme Brewer, Ron Mckeon, Mark Kerry, Maxwell Metzker",00:07:30.820000,4
2687,Moscow,1980,4x200,Freestyle,1,Men,FRA,"Dominique Petit, Fabien Noel, Marc Lazzaro, Pascal Laget",00:07:36.080000,4
2688,Moscow,1980,800m,Freestyle,0,Women,AUS,Michelle Ford,00:08:28.900000,1
2689,Moscow,1980,800m,Freestyle,0,Women,GDR,Ines Diers,00:08:32.550000,2
2690,Moscow,1980,800m,Freestyle,0,Women,GDR,Heike Dähne,00:08:33.480000,3
2691,Moscow,1980,800m,Freestyle,0,Women,URS,Irina Aksenova,00:08:38.050000,4
2692,Moscow,1980,800m,Freestyle,0,Women,URS,Oksana Komissarova,00:08:42.040000,4
2693,Moscow,1980,800m,Freestyle,0,Women,BEL,Pascale Verbauwen,00:08:44.840000,4
2694,Moscow,1980,800m,Freestyle,0,Women,GDR,Ines Geissler,00:08:45.280000,4
2695,Moscow,1980,800m,Freestyle,0,Women,URS,Elena Ivanova,00:08:46.450000,4
2696,Montreal,1976,100m,Backstroke,0,Men,USA,John Phillips Naber,55.490,1
2697,Montreal,1976,100m,Backstroke,0,Men,USA,Peter Drake Rocca,56.340,2
2698,Montreal,1976,100m,Backstroke,0,Men,GDR,Roland Matthes,57.220,3
2699,Montreal,1976,100m,Backstroke,0,Men,PUR,Carlos Berrocal,57.280,4
2700,Montreal,1976,100m,Backstroke,0,Men,GDR,Lutz Wanja,57.490,4
2701,Montreal,1976,100m,Backstroke,0,Men,USA,Robert Scott Jackson,57.690,4
2702,Montreal,1976,100m,Backstroke,0,Men,AUS,Mark Kerry,57.940,4
2703,Montreal,1976,100m,Backstroke,0,Men,AUS,Mark Tonelli,58.420,4
2704,Montreal,1976,100m,Backstroke,0,Women,GDR,Ulrike Richter,00:01:01.830000,1
2705,Montreal,1976,100m,Backstroke,0,Women,GDR,Birgit Treiber,00:01:03.410000,2
2706,Montreal,1976,100m,Backstroke,0,Women,CAN,Nancy Ellen Garapick,00:01:03.710000,3
2707,Montreal,1976,100m,Backstroke,0,Women,CAN,Wendy Cook-Hogg,00:01:03.930000,4
2708,Montreal,1976,100m,Backstroke,0,Women,CAN,Cheryl Gibson,00:01:05.160000,4
2709,Montreal,1976,100m,Backstroke,0,Women,URS,Nadezhda Stavko,00:01:05.190000,4
2710,Montreal,1976,100m,Backstroke,0,Women,GDR,Antje Stille,00:01:05.300000,4
2711,Montreal,1976,100m,Backstroke,0,Women,NED,Diane Edelijn,00:01:05.530000,4
2712,Montreal,1976,100m,Breaststroke,0,Men,USA,John Frederick Hencken,00:01:03.110000,1
2713,Montreal,1976,100m,Breaststroke,0,Men,GBR,David Andrew Wilkie,00:01:03.430000,2
2714,Montreal,1976,100m,Breaststroke,0,Men,URS,Arvydas Juozaitis,00:01:04.230000,3
2715,Montreal,1976,100m,Breaststroke,0,Men,CAN,Graham Smith,00:01:04.260000,4
2716,Montreal,1976,100m,Breaststroke,0,Men,ITA,Giorgio Lalle,00:01:04.370000,4
2717,Montreal,1976,100m,Breaststroke,0,Men,FRG,Walter Kusch,00:01:04.380000,4
2718,Montreal,1976,100m,Breaststroke,0,Men,GBR,Duncan Goodhew,00:01:04.660000,4
2719,Montreal,1976,100m,Breaststroke,0,Men,USA,Chris Woo,00:01:05.130000,4
2720,Montreal,1976,100m,Breaststroke,0,Women,GDR,Hannelore Anke,00:01:11.160000,1
2721,Montreal,1976,100m,Breaststroke,0,Women,URS,Lyubov Rusanova,00:01:13.040000,2
2722,Montreal,1976,100m,Breaststroke,0,Women,URS,Marina Koshevaya,00:01:13.300000,3
2723,Montreal,1976,100m,Breaststroke,0,Women,GDR,Carola Nitschke,00:01:13.330000,4
2724,Montreal,1976,100m,Breaststroke,0,Women,FRG,Gabriele Askamp,00:01:14.150000,4
2725,Montreal,1976,100m,Breaststroke,0,Women,URS,Maryna Yurchenia,00:01:14.170000,4
2726,Montreal,1976,100m,Breaststroke,0,Women,GBR,Margaret Kelly-Hohmann,00:01:14.200000,4
2727,Montreal,1976,100m,Breaststroke,0,Women,GDR,Karla Linke,00:01:14.210000,4
2728,Montreal,1976,100m,Butterfly,0,Men,USA,Matthew Haynes Vogel,54.350,1
2729,Montreal,1976,100m,Butterfly,0,Men,USA,Joseph Stuart Bottom,54.500,2
2730,Montreal,1976,100m,Butterfly,0,Men,USA,Gary Jr. Hall,54.650,3
2731,Montreal,1976,100m,Butterfly,0,Men,GDR,Roger Pyttel,55.090,4
2732,Montreal,1976,100m,Butterfly,0,Men,GDR,Roland Matthes,55.110,4
2733,Montreal,1976,100m,Butterfly,0,Men,CAN,Clayton Evans,55.810,4
2734,Montreal,1976,100m,Butterfly,0,Men,JPN,Hideaki Hara,56.340,4
2735,Montreal,1976,100m,Butterfly,0,Men,AUS,Neil Rogers,56.570,4
2736,Montreal,1976,100m,Butterfly,0,Women,GDR,Kornelia Ender,00:01:00.130000,1
2737,Montreal,1976,100m,Butterfly,0,Women,GDR,Andrea Pollack,00:01:00.980000,2
2738,Montreal,1976,100m,Butterfly,0,Women,USA,Wendy Lansbach Boglioli,00:01:01.170000,3
2739,Montreal,1976,100m,Butterfly,0,Women,USA,Camille Wright,00:01:01.410000,4
2740,Montreal,1976,100m,Butterfly,0,Women,GDR,Rosemarie Kother-Gabriel,00:01:01.560000,4
2741,Montreal,1976,100m,Butterfly,0,Women,CAN,Wendy Quirk,00:01:01.750000,4
2742,Montreal,1976,100m,Butterfly,0,Women,USA,Lelei Alofa Fonoimoana,00:01:01.950000,4
2743,Montreal,1976,100m,Butterfly,0,Women,URS,Tamara Shelofastova,00:01:02.740000,4
2744,Montreal,1976,100m,Freestyle,0,Men,USA,Jim Montgomery,49.990,1
2745,Montreal,1976,100m,Freestyle,0,Men,USA,"Jack, Jr. Babashoff",50.810,2
2746,Montreal,1976,100m,Freestyle,0,Men,FRG,Peter Nocke,51.310,3
2747,Montreal,1976,100m,Freestyle,0,Men,FRG,Klaus Steinbach,51.680,4
2748,Montreal,1976,100m,Freestyle,0,Men,ITA,Marcello Guarducci,51.700,4
2749,Montreal,1976,100m,Freestyle,0,Men,USA,Joseph Stuart Bottom,51.790,4
2750,Montreal,1976,100m,Freestyle,0,Men,URS,Vladimir Bure,52.030,4
2751,Montreal,1976,100m,Freestyle,0,Men,URS,Andrei Krylov,52.150,4
2752,Montreal,1976,100m,Freestyle,0,Women,GDR,Kornelia Ender,55.650,1
2753,Montreal,1976,100m,Freestyle,0,Women,GDR,Petra Priemer,56.490,2
2754,Montreal,1976,100m,Freestyle,0,Women,NED,Enith Brigitha,56.650,3
2755,Montreal,1976,100m,Freestyle,0,Women,USA,Kim Marie Peyton,56.810,4
2756,Montreal,1976,100m,Freestyle,0,Women,USA,Shirley Farber Babashoff,56.950,4
2757,Montreal,1976,100m,Freestyle,0,Women,GDR,Claudia Hempel,56.990,4
2758,Montreal,1976,100m,Freestyle,0,Women,USA,Jill Sterkel,57.060,4
2759,Montreal,1976,100m,Freestyle,0,Women,FRG,Judith (Jutta) Weber,57.260,4
2760,Montreal,1976,1500m,Freestyle,0,Men,USA,Brian Stuart Goodell,00:15:02.400000,1
2761,Montreal,1976,1500m,Freestyle,0,Men,USA,Robert William Hackett,00:15:03.910000,2
2762,Montreal,1976,1500m,Freestyle,0,Men,AUS,Stephen Holland,00:15:04.660000,3
2763,Montreal,1976,1500m,Freestyle,0,Men,BRA,Djan Garrido Madruga,00:15:19.840000,4
2764,Montreal,1976,1500m,Freestyle,0,Men,URS,Vladimir Salnikov,00:15:29.450000,4
2765,Montreal,1976,1500m,Freestyle,0,Men,AUS,Maxwell Metzker,00:15:31.530000,4
2766,Montreal,1976,1500m,Freestyle,0,Men,USA,Paul Michael Hartloff,00:15:32.080000,4
2767,Montreal,1976,1500m,Freestyle,0,Men,HUN,Zoltan Wladar,00:15:45.970000,4
2768,Montreal,1976,200m,Backstroke,0,Men,USA,John Phillips Naber,00:01:59.190000,1
2769,Montreal,1976,200m,Backstroke,0,Men,USA,Peter Drake Rocca,00:02:00.550000,2
2770,Montreal,1976,200m,Backstroke,0,Men,USA,Daniel Lee Harrigan,00:02:01.350000,3
2771,Montreal,1976,200m,Backstroke,0,Men,AUS,Mark Tonelli,00:02:03.170000,4
2772,Montreal,1976,200m,Backstroke,0,Men,AUS,Mark Kerry,00:02:04.070000,4
2773,Montreal,1976,200m,Backstroke,0,Men,TCH,Miloslav Rolko,00:02:05.810000,4
2774,Montreal,1976,200m,Backstroke,0,Men,HUN,Robert Rudolf,00:02:07.300000,4
2775,Montreal,1976,200m,Backstroke,0,Men,HUN,Zoltan Verraszto,00:02:08.230000,4
2776,Montreal,1976,200m,Backstroke,0,Women,GDR,Ulrike Richter,00:02:13.430000,1
2777,Montreal,1976,200m,Backstroke,0,Women,GDR,Birgit Treiber,00:02:14.970000,2
2778,Montreal,1976,200m,Backstroke,0,Women,CAN,Nancy Ellen Garapick,00:02:15.600000,3
2779,Montreal,1976,200m,Backstroke,0,Women,URS,Nadezhda Stavko,00:02:16.280000,4
2780,Montreal,1976,200m,Backstroke,0,Women,USA,Melissa Louise Belote,00:02:17.270000,4
2781,Montreal,1976,200m,Backstroke,0,Women,GDR,Antje Stille,00:02:17.550000,4
2782,Montreal,1976,200m,Backstroke,0,Women,URS,Klavdiya Studennikova,00:02:17.740000,4
2783,Montreal,1976,200m,Backstroke,0,Women,CAN,Wendy Cook-Hogg,00:02:17.950000,4
2784,Montreal,1976,200m,Breaststroke,0,Men,GBR,David Andrew Wilkie,00:02:15.110000,1
2785,Montreal,1976,200m,Breaststroke,0,Men,USA,John Frederick Hencken,00:02:17.260000,2
2786,Montreal,1976,200m,Breaststroke,0,Men,USA,Richard Phillip Jr. Colella,00:02:19.200000,3
2787,Montreal,1976,200m,Breaststroke,0,Men,CAN,Graham Smith,00:02:19.420000,4
2788,Montreal,1976,200m,Breaststroke,0,Men,USA,Charles Humphrey Keating,00:02:20.790000,4
2789,Montreal,1976,200m,Breaststroke,0,Men,URS,Arvydas Juozaitis,00:02:21.870000,4
2790,Montreal,1976,200m,Breaststroke,0,Men,URS,Nikolai Pankin,00:02:22.210000,4
2791,Montreal,1976,200m,Breaststroke,0,Men,FRG,Walter Kusch,00:02:22.360000,4
2792,Montreal,1976,200m,Breaststroke,0,Women,URS,Marina Koshevaya,00:02:33.350000,1
2793,Montreal,1976,200m,Breaststroke,0,Women,URS,Maryna Yurchenia,00:02:36.080000,2
2794,Montreal,1976,200m,Breaststroke,0,Women,URS,Lyubov Rusanova,00:02:36.220000,3
2795,Montreal,1976,200m,Breaststroke,0,Women,GDR,Hannelore Anke,00:02:36.490000,4
2796,Montreal,1976,200m,Breaststroke,0,Women,GDR,Karla Linke,00:02:36.970000,4
2797,Montreal,1976,200m,Breaststroke,0,Women,GDR,Carola Nitschke,00:02:38.270000,4
2798,Montreal,1976,200m,Breaststroke,0,Women,GBR,Margaret Kelly-Hohmann,00:02:38.370000,4
2799,Montreal,1976,200m,Breaststroke,0,Women,GBR,Deborah Rudd,00:02:39.010000,4
2800,Montreal,1976,200m,Butterfly,0,Men,USA,Mike Bruner,00:01:59.230000,1
2801,Montreal,1976,200m,Butterfly,0,Men,USA,Steven Garrett Gregg,00:01:59.540000,2
2802,Montreal,1976,200m,Butterfly,0,Men,USA,"William Ronald, Jr. Forrester",00:01:59.960000,3
2803,Montreal,1976,200m,Butterfly,0,Men,GDR,Roger Pyttel,00:02:00.020000,4
2804,Montreal,1976,200m,Butterfly,0,Men,FRG,Michael Kraus,00:02:00.460000,4
2805,Montreal,1976,200m,Butterfly,0,Men,GBR,Brian Brinkley,00:02:01.490000,4
2806,Montreal,1976,200m,Butterfly,0,Men,ECU,Jorge Delgado,00:02:01.950000,4
2807,Montreal,1976,200m,Butterfly,0,Men,URS,Oleksandr Manachynskiy,00:02:04.610000,4
2808,Montreal,1976,200m,Butterfly,0,Women,GDR,Andrea Pollack,00:02:11.410000,1
2809,Montreal,1976,200m,Butterfly,0,Women,GDR,Ulrike Tauber,00:02:12.500000,2
2810,Montreal,1976,200m,Butterfly,0,Women,GDR,Rosemarie Kother-Gabriel,00:02:12.860000,3
2811,Montreal,1976,200m,Butterfly,0,Women,USA,Karen Patricia Moe-Thornton,00:02:12.900000,4
2812,Montreal,1976,200m,Butterfly,0,Women,CAN,Wendy Quirk,00:02:13.680000,4
2813,Montreal,1976,200m,Butterfly,0,Women,CAN,Cheryl Gibson,00:02:13.910000,4
2814,Montreal,1976,200m,Butterfly,0,Women,URS,Tamara Shelofastova,00:02:14.260000,4
2815,Montreal,1976,200m,Butterfly,0,Women,URS,Natalya Popova,00:02:14.500000,4
2816,Montreal,1976,200m,Freestyle,0,Men,USA,Bruce Macfarlane Furniss,00:01:50.290000,1
2817,Montreal,1976,200m,Freestyle,0,Men,USA,John Phillips Naber,00:01:50.500000,2
2818,Montreal,1976,200m,Freestyle,0,Men,USA,Jim Montgomery,00:01:50.580000,3
2819,Montreal,1976,200m,Freestyle,0,Men,URS,Andrei Krylov,00:01:50.730000,4
2820,Montreal,1976,200m,Freestyle,0,Men,FRG,Klaus Steinbach,00:01:51.090000,4
2821,Montreal,1976,200m,Freestyle,0,Men,FRG,Peter Nocke,00:01:51.710000,4
2822,Montreal,1976,200m,Freestyle,0,Men,GBR,Gordon Hunter Downie,00:01:52.780000,4
2823,Montreal,1976,200m,Freestyle,0,Men,URS,Andrei Bogdanov,00:01:53.330000,4
2824,Montreal,1976,200m,Freestyle,0,Women,GDR,Kornelia Ender,00:01:59.260000,1
2825,Montreal,1976,200m,Freestyle,0,Women,USA,Shirley Farber Babashoff,00:02:01.220000,2
2826,Montreal,1976,200m,Freestyle,0,Women,NED,Enith Brigitha,00:02:01.400000,3
2827,Montreal,1976,200m,Freestyle,0,Women,NED,Annelies Maas,00:02:02.560000,4
2828,Montreal,1976,200m,Freestyle,0,Women,CAN,Gail Amundrud,00:02:03.320000,4
2829,Montreal,1976,200m,Freestyle,0,Women,USA,Jennifer Leigh Hooker,00:02:04.200000,4
2830,Montreal,1976,200m,Freestyle,0,Women,GDR,Claudia Hempel,00:02:04.610000,4
2831,Montreal,1976,200m,Freestyle,0,Women,URS,Irina Vlasova,00:02:05.630000,4
2832,Montreal,1976,400m,Freestyle,0,Men,USA,Brian Stuart Goodell,00:03:51.930000,1
2833,Montreal,1976,400m,Freestyle,0,Men,USA,Timothy Andrew Shaw,00:03:52.540000,2
2834,Montreal,1976,400m,Freestyle,0,Men,URS,Vladimir Raskatov,00:03:55.760000,3
2835,Montreal,1976,400m,Freestyle,0,Men,BRA,Djan Garrido Madruga,00:03:57.180000,4
2836,Montreal,1976,400m,Freestyle,0,Men,AUS,Stephen Holland,00:03:57.590000,4
2837,Montreal,1976,400m,Freestyle,0,Men,HUN,Sandor Nagy,00:03:57.810000,4
2838,Montreal,1976,400m,Freestyle,0,Men,URS,Vladimir Mikheev,00:04:00.790000,4
2839,Montreal,1976,400m,Freestyle,0,Men,CAN,Stephen Badger,00:04:20.830000,4
2840,Montreal,1976,400m,Freestyle,0,Women,GDR,Petra Thümer,00:04:09.890000,1
2841,Montreal,1976,400m,Freestyle,0,Women,USA,Shirley Farber Babashoff,00:04:10.460000,2
2842,Montreal,1976,400m,Freestyle,0,Women,CAN,Shannon Smith,00:04:14.600000,3
2843,Montreal,1976,400m,Freestyle,0,Women,NZL,Rebecca Perrott,00:04:14.760000,4
2844,Montreal,1976,400m,Freestyle,0,Women,USA,Kathy Heddy,00:04:15.500000,4
2845,Montreal,1976,400m,Freestyle,0,Women,USA,Brenda Grace Borgh,00:04:17.430000,4
2846,Montreal,1976,400m,Freestyle,0,Women,NED,Annelies Maas,00:04:17.440000,4
2847,Montreal,1976,400m,Freestyle,0,Women,GDR,Sabine Kahle,00:04:20.420000,4
2848,Montreal,1976,400m,Individual medley,0,Men,USA,Rodney Strachan,00:04:23.680000,1
2849,Montreal,1976,400m,Individual medley,0,Men,USA,Alexander Timothy Mckee,00:04:24.620000,2
2850,Montreal,1976,400m,Individual medley,0,Men,URS,Andrei Smirnov,00:04:26.900000,3
2851,Montreal,1976,400m,Individual medley,0,Men,HUN,Andras Hargitay,00:04:27.130000,4
2852,Montreal,1976,400m,Individual medley,0,Men,CAN,Graham Smith,00:04:28.640000,4
2853,Montreal,1976,400m,Individual medley,0,Men,USA,Steven Charles Furniss,00:04:29.230000,4
2854,Montreal,1976,400m,Individual medley,0,Men,CAN,Andrew Ritchie,00:04:29.870000,4
2855,Montreal,1976,400m,Individual medley,0,Men,FRG,Hans-Joachim Geisler,00:04:34.950000,4
2856,Montreal,1976,400m,Individual medley,0,Women,GDR,Ulrike Tauber,00:04:42.770000,1
2857,Montreal,1976,400m,Individual medley,0,Women,CAN,Cheryl Gibson,00:04:48.100000,2
2858,Montreal,1976,400m,Individual medley,0,Women,CAN,Becky Smith,00:04:50.480000,3
2859,Montreal,1976,400m,Individual medley,0,Women,GDR,Birgit Treiber,00:04:52.400000,4
2860,Montreal,1976,400m,Individual medley,0,Women,GDR,Sabine Kahle,00:04:53.500000,4
2861,Montreal,1976,400m,Individual medley,0,Women,USA,Donna Lee Wennerstrom,00:04:55.340000,4
2862,Montreal,1976,400m,Individual medley,0,Women,CAN,Joann Baker,00:05:00.190000,4
2863,Montreal,1976,400m,Individual medley,0,Women,NZL,Monique Rodahl,00:05:00.210000,4
2864,Montreal,1976,4x100,Freestyle,1,Women,USA,"Shirley Farber Babashoff, Kim Marie Peyton, Jennifer Leigh Hooker, Wendy Lansbach Boglioli, Jill Sterkel",00:03:44.820000,1
2865,Montreal,1976,4x100,Freestyle,1,Women,GER,"Andrea Pollack, Petra Priemer, Kornelia Ender, Claudia Hempel",00:03:45.500000,2
2866,Montreal,1976,4x100,Freestyle,1,Women,CAN,"Gail Amundrud, Deborah Clarke, Barbara Lynny Clark, Anne Elizabeth Jardin",00:03:48.810000,3
2867,Montreal,1976,4x100,Freestyle,1,Women,NLD,"Annelies Maas, Berber Kamstra, Linda Faber, Enith Brigitha, Catharina (Ineke) Ran",00:03:51.670000,4
2868,Montreal,1976,4x100,Freestyle,1,Women,SUN,"Larisa Tsareva, Irina Vlasova, Marina Klyuchnikova, Lyubov Kobzeva",00:03:52.690000,4
2869,Montreal,1976,4x100,Freestyle,1,Women,FRA,"Chantal Schertz, Caroline Carpentier, Guylaine Berger",00:03:56.730000,4
2870,Montreal,1976,4x100,Freestyle,1,Women,SWE,"Gunilla Lundberg, Ylva Persson, Diana Olsson, Carina Ljungdahl, Ida Hansson, Pia Martensson",00:03:57.250000,4
2871,Montreal,1976,4x100,Freestyle,1,Women,GER,"Gudrun Beckmann, Regina Nissen, Beate Jasch, Judith (Jutta) Weber, Marion Platten",00:03:58.330000,4
2872,Montreal,1976,4x100,Medley,1,Men,USA,"Jim Montgomery, Matthew Haynes Vogel, Peter Drake Rocca, John Frederick Hencken, John Phillips Naber, Jack, Jr. Babashoff, Joseph Stuart Bottom",00:03:42.220000,1
2873,Montreal,1976,4x100,Medley,1,Men,CAN,"Gary Mac Donald, Clayton Evans, Stephen Pickell, Graham Smith, Bruce Richard Robertson",00:03:45.940000,2
2874,Montreal,1976,4x100,Medley,1,Men,GER,"Peter Lang, Walter Kusch, Klaus Steinbach, Peter Nocke, Reinhold Becker, Michael Kraus, Dirk Braunleder",00:03:47.290000,3
2875,Montreal,1976,4x100,Medley,1,Men,GBR,"James Carter, John Maurice Mills, Brian Brinkley, Gary Abraham, David Andrew Wilkie, Duncan Goodhew, Kevin Robert Burns",00:03:49.560000,4
2876,Montreal,1976,4x100,Medley,1,Men,SUN,"Andrei Bogdanov, Andrei Krylov, Igor Evgenevich Omeltchenko, Evgeni Seredin, Nikolai Pankin",00:03:49.900000,4
2877,Montreal,1976,4x100,Medley,1,Men,AUS,"Peter Coughlan, Neil Rogers, Mark Kerry, Paul Jarvie",00:03:51.540000,4
2878,Montreal,1976,4x100,Medley,1,Men,ITA,"Paolo Barelli, Giorgio Lalle, Marcello Guarducci, Riccardo Urbani, Enrico Bisso",00:03:52.920000,4
2879,Montreal,1976,4x100,Medley,1,Men,JPN,"Tadashi Honda, Nobutaka Taguchi, Tsuyoshi Yanagidate, Kozo Higuchi, Hideaki Hara",00:03:54.740000,4
2880,Montreal,1976,4x100,Medley,1,Women,GER,"Birgit Treiber, Hannelore Anke, Rosemarie Kother-Gabriel, Ulrike Richter, Petra Priemer, Andrea Pollack, Carola Nitschke, Kornelia Ender",00:04:07.950000,1
2881,Montreal,1976,4x100,Medley,1,Women,USA,"Linda Louise Jezek, Lelei Alofa Fonoimoana, Wendy Lansbach Boglioli, Camille Wright, Shirley Farber Babashoff, Laura Gail Siering",00:04:14.550000,2
2882,Montreal,1976,4x100,Medley,1,Women,CAN,"Deborah Clarke, Wendy Cook-Hogg, Susan Estelle Smith-Sloan, Anne Elizabeth Jardin, Robin Marie Corsiglia",00:04:15.220000,3
2883,Montreal,1976,4x100,Medley,1,Women,SUN,"Larisa Tsareva, Tamara Shelofastova, Nadezhda Stavko",00:04:16.050000,4
2884,Montreal,1976,4x100,Medley,1,Women,NLD,"Josefine (Jose) Damen, Wijda Mazereeuw, Diane Edelijn, Catharina (Ineke) Ran, Enith Brigitha",00:04:19.930000,4
2885,Montreal,1976,4x100,Medley,1,Women,GBR,"Deborah Hill, Elaine Dorothy Gray, Margaret Kelly-Hohmann, Joy Beasley, Joanne Louise Atkinson, Susan Pamela Jenner",00:04:23.250000,4
2886,Montreal,1976,4x100,Medley,1,Women,JPN,"Kazuyo Inaba, Toshiko Haruoka, Yoshimi Nishigawa, Yasue Hatsuda, Sachiko Yamazaki",00:04:23.470000,4
2887,Montreal,1976,4x100,Medley,1,Women,AUS,"Allison Smith, Judith Hudson, Glenda Robertson, Linda Hanel, Lyle Smith, Jenny Tate, Michelle Devries",00:04:25.910000,4
2888,Montreal,1976,4x200,Freestyle,1,Men,USA,"Jim Montgomery, John Phillips Naber, Mike Bruner, Douglas Dale Northway, Timothy Andrew Shaw, Bruce Macfarlane Furniss",00:07:23.220000,1
2889,Montreal,1976,4x200,Freestyle,1,Men,SUN,"Andrei Bogdanov, Sergei Koplyakov, Andrei Smirnov, Andrei Krylov, Vladimir Raskatov, Vladimir Mikheev",00:07:27.970000,2
2890,Montreal,1976,4x200,Freestyle,1,Men,GBR,"David Michael Dunne, Gordon Hunter Downie, Alan Mcclatchey, Brian Brinkley",00:07:32.110000,3
2891,Montreal,1976,4x200,Freestyle,1,Men,GER,"Hans-Joachim Geisler, Andreas Schmidt, Klaus Steinbach, Peter Nocke, Werner Lampe",00:07:32.270000,4
2892,Montreal,1976,4x200,Freestyle,1,Men,GER,"Rainer Strohbach, Roger Pyttel, Frank Pfütze, Lutz Loscher, Wilfried Hartung",00:07:38.920000,4
2893,Montreal,1976,4x200,Freestyle,1,Men,NLD,"Hendrik (Henk) Elzerman, Andre In E Weld, Abdul Karim Ressang, Rene Van Der Kul",00:07:42.560000,4
2894,Montreal,1976,4x200,Freestyle,1,Men,SWE,"Peter Pettersson, Anders Bellbring, Bengt Jonsson, Pär Arvidsson, Bengt Gingsjo",00:07:42.840000,4
2895,Montreal,1976,4x200,Freestyle,1,Men,ITA,"Roberto Pangaro, Marcello Guarducci, Paolo Barelli, Paolo Revelli",00:07:43.390000,4
2896,Montreal,1976,800m,Freestyle,0,Women,GDR,Petra Thümer,00:08:37.140000,1
2897,Montreal,1976,800m,Freestyle,0,Women,USA,Shirley Farber Babashoff,00:08:37.590000,2
